,DATE,MEDIA,LIKES,COMMENTS
138,2016-12-12 21:42:26,Image,1889,14
139,2016-12-05 19:14:07,Image,5037,36
140,2016-12-05 13:38:39,Image,3194,33
141,2016-11-24 21:43:14,Image,3965,27
142,2016-11-24 03:30:52,Image,3739,42
143,2016-11-20 04:32:15,Image,5368,36
144,2016-11-16 16:20:07,Image,2271,17
145,2016-11-12 21:00:14,Image,3614,17
146,2016-11-09 14:41:16,Image,5775,25
147,2016-11-05 01:36:48,Video,4632,90
148,2016-10-22 17:15:15,Image,8765,69
149,2016-10-14 22:44:13,Image,5765,44
150,2016-10-03 18:59:56,Image,10422,106
151,2016-09-26 21:13:15,Image,7084,61
152,2016-09-25 22:46:26,Image,7714,70
153,2016-09-25 22:28:10,Video,5661,122
154,2016-09-13 23:08:07,Video,5456,125
155,2016-09-03 13:24:07,Video,3507,62
156,2016-08-31 21:04:18,Image,4571,31
157,2016-08-22 21:42:40,Image,11360,236
158,2016-08-20 21:19:37,Video,3187,42
159,2016-08-18 17:53:48,Image,5005,73
160,2016-08-16 00:01:08,Video,10234,317
161,2016-08-14 15:54:44,Image,1652,5
162,2016-08-08 00:19:17,Image,6013,89
163,2016-08-02 13:15:44,Video,2967,57
164,2016-08-01 00:14:29,Video,2200,31
165,2016-07-27 13:34:40,Video,4210,106
166,2016-07-25 17:31:38,Video,3486,51
167,2016-07-12 13:08:27,Video,4497,87
168,2016-06-28 17:33:16,Video,2996,37
169,2016-06-24 18:25:10,Image,5951,32
170,2016-06-23 19:34:21,Video,5342,74
171,2016-06-15 19:43:20,Video,8068,290
172,2016-06-13 15:24:53,Image,3357,54
173,2016-06-12 22:28:42,Image,5043,17
174,2016-06-06 11:55:49,Image,4379,46
175,2016-05-15 22:14:13,Image,2403,23
176,2016-04-20 13:45:42,Video,2003,66
177,2016-04-15 23:16:38,Image,4378,47
178,2016-04-13 23:27:41,Image,2236,37
179,2016-03-13 03:45:16,Video,5264,89
180,2016-02-28 04:36:51,Video,5234,87
181,2016-02-17 17:19:12,Image,3192,83
182,2016-02-15 04:14:21,Image,5500,60
183,2016-02-13 23:10:33,Image,3645,21
184,2016-02-11 03:20:01,Image,5978,113
185,2016-01-20 00:12:55,Image,6851,113
186,2016-01-14 02:39:57,Image,4619,98
187,2015-12-12 20:28:01,Image,3877,51
188,2015-11-29 16:53:44,Image,4579,61
189,2015-11-25 13:54:13,Image,3336,33
190,2015-11-19 18:24:41,Image,1913,62
191,2015-11-16 02:10:35,Image,7070,110
192,2015-11-15 00:01:10,Image,6434,78
