,DATE,MEDIA,LIKES,COMMENTS
139,2014-05-15 17:21:10,Image,568,33
140,2014-05-07 01:20:47,Image,1196,88
141,2014-04-15 17:04:56,Image,1266,27
142,2014-04-12 23:26:11,Image,259,5
143,2014-04-12 17:39:33,Image,520,16
144,2014-03-27 19:34:00,Image,341,11
145,2014-03-27 14:06:21,Image,370,12
146,2014-03-27 00:46:48,Image,813,18
147,2014-03-17 16:34:06,Image,327,10
148,2014-03-13 22:20:28,Image,409,5
149,2014-03-10 02:14:20,Image,258,4
150,2014-03-10 00:00:40,Video,201,6
151,2014-03-09 23:35:17,Image,364,8
152,2014-03-07 16:46:41,Image,233,6
153,2014-03-04 00:35:53,Image,359,7
154,2014-03-03 01:21:29,Image,480,14
155,2014-02-27 15:08:02,Image,293,8
156,2014-02-23 19:12:13,Image,199,6
157,2014-02-15 00:08:20,Image,274,5
158,2014-01-26 17:09:13,Image,217,21
159,2014-01-11 15:49:44,Image,221,11
160,2014-01-01 15:48:24,Image,368,23
161,2013-12-29 01:07:04,Image,180,18
162,2013-12-25 12:46:07,Image,362,12
163,2013-12-12 19:21:31,Image,134,5
164,2013-12-10 23:03:42,Video,660,58
165,2013-12-08 23:17:53,Image,128,4
166,2013-12-08 22:57:45,Video,127,2
167,2013-12-03 13:02:35,Image,199,7
168,2013-11-23 19:34:40,Image,422,6
169,2013-11-14 15:18:07,Image,223,7
170,2013-11-13 19:17:51,Image,317,8
171,2013-10-27 19:08:48,Image,231,4
172,2013-10-27 00:32:42,Video,363,67
173,2013-10-25 00:08:24,Image,252,7
174,2013-10-18 18:27:02,Image,137,2
175,2013-10-09 18:30:29,Video,186,5
176,2013-10-05 16:36:57,Image,113,4
177,2013-10-03 10:52:36,Image,153,1
178,2013-10-03 00:45:48,Image,174,4
179,2013-09-24 21:33:05,Image,180,3
180,2013-09-24 15:26:35,Video,120,3
181,2013-09-19 18:42:12,Image,138,1
182,2013-08-29 19:05:44,Image,197,6
183,2013-08-29 19:04:08,Image,124,3
184,2013-08-18 01:24:07,Image,249,12
185,2013-08-17 01:19:21,Image,86,0
186,2013-08-14 21:00:05,Video,185,9
187,2013-08-13 22:41:37,Image,109,6
188,2013-08-13 04:13:17,Image,88,4
189,2013-08-12 21:11:52,Image,176,0
190,2013-08-04 15:27:10,Image,124,7
191,2013-07-20 01:49:34,Image,109,1
192,2013-07-16 01:52:12,Image,138,3
193,2013-07-15 02:09:06,Image,193,1
194,2013-07-09 23:15:13,Image,122,12
195,2013-06-30 02:05:46,Image,121,4
196,2013-06-17 01:20:54,Image,270,7
197,2013-06-06 14:20:53,Image,227,5
198,2013-05-28 01:39:09,Image,411,7
199,2013-05-28 01:35:24,Image,273,9
200,2013-05-28 01:30:56,Image,308,10
201,2013-05-26 00:12:14,Image,182,8
202,2013-05-01 15:49:06,Image,90,3
203,2013-04-28 22:27:06,Image,232,5
204,2013-04-26 00:53:45,Image,73,1
205,2013-04-25 01:48:35,Image,206,1
206,2013-04-04 01:25:14,Image,146,6
207,2013-04-02 16:18:08,Image,102,3
208,2013-04-01 00:43:59,Image,47,1
209,2013-03-25 18:40:43,Image,67,0
210,2013-03-25 17:30:05,Image,57,4
211,2013-03-22 17:36:42,Image,66,5
212,2013-03-10 15:24:14,Image,85,4
213,2013-03-04 19:42:57,Image,69,6
214,2013-03-04 02:10:49,Image,70,3
215,2013-03-04 01:52:02,Image,102,1
216,2013-02-07 17:53:50,Image,59,5
217,2013-02-07 14:54:57,Image,151,4
218,2013-01-31 02:22:32,Image,314,8
219,2013-01-28 21:42:57,Image,73,3
220,2013-01-26 00:30:19,Image,243,17
221,2013-01-24 23:30:46,Image,153,5
222,2013-01-24 02:36:33,Image,172,10
223,2013-01-09 12:58:43,Image,108,3
224,2012-11-26 13:42:44,Image,50,3
225,2012-10-28 04:43:51,Image,53,5
226,2012-10-23 14:38:07,Image,85,12
