,DATE,MEDIA,LIKES,COMMENTS
138,2016-08-07 22:43:15,Image,24075,138
139,2016-08-07 22:42:51,Image,18549,150
140,2016-08-07 22:42:11,Image,13085,37
141,2016-07-31 15:56:54,Image,15870,72
142,2016-07-29 23:31:20,Image,13440,49
143,2016-07-24 05:02:56,Image,29630,257
144,2016-07-15 20:26:34,Image,18520,121
145,2016-07-14 18:49:00,Video,7572,38
146,2016-07-14 17:51:03,Image,10855,45
147,2016-07-12 15:18:57,Image,12966,42
148,2016-07-10 17:03:07,Image,9060,24
149,2016-07-09 16:43:13,Video,13302,124
150,2016-07-09 15:07:55,Image,3887,46
151,2016-07-09 12:18:25,Image,9271,28
152,2016-07-07 14:29:13,Image,9095,47
153,2016-07-06 18:27:59,Video,8231,69
154,2016-07-05 21:42:41,Video,13359,105
155,2016-07-02 17:35:21,Image,18177,126
156,2016-06-26 19:33:18,Image,19687,139
157,2016-06-24 20:05:09,Video,19985,519
158,2016-06-23 18:45:06,Image,12977,113
159,2016-06-21 17:38:25,Image,4210,34
160,2016-06-15 16:32:21,Video,20290,479
161,2016-06-15 16:20:02,Image,18224,195
162,2016-06-14 23:11:24,Image,19758,143
163,2016-06-13 14:28:42,Image,11316,82
164,2016-06-08 15:56:00,Image,13517,78
165,2016-06-07 16:36:03,Video,14846,146
166,2016-06-02 16:35:15,Video,16023,320
167,2016-05-24 13:43:38,Image,10900,84
168,2016-05-19 19:57:55,Image,22132,173
169,2016-05-19 19:40:05,Image,19809,240
170,2016-05-16 20:44:03,Image,4401,25
171,2016-04-24 15:05:33,Video,21450,351
172,2016-04-19 18:16:35,Image,17392,173
173,2016-04-04 19:11:25,Image,21970,330
174,2016-03-30 22:46:15,Image,23571,245
175,2016-03-24 16:50:55,Image,18423,211
176,2016-03-22 17:41:57,Image,21843,173
177,2016-03-21 13:37:56,Image,23916,177
178,2016-03-13 19:21:09,Image,36317,464
179,2016-03-10 17:21:39,Image,38098,570
180,2016-03-09 18:31:47,Image,23927,347
181,2016-03-02 15:03:46,Image,18228,273
182,2016-02-29 14:37:09,Image,36101,580
183,2016-02-26 11:14:02,Image,19899,212
184,2016-02-24 21:01:29,Image,14193,82
185,2016-02-21 23:13:17,Video,49046,1113
186,2016-02-20 21:05:44,Image,24213,220
187,2016-02-15 18:28:50,Video,57689,2223
188,2016-02-14 13:29:01,Image,91558,5756
189,2016-02-14 11:48:16,Image,26129,1391
190,2016-02-13 20:11:06,Image,38217,7075
191,2016-02-13 15:17:07,Image,9624,166
192,2016-02-13 03:00:02,Image,20018,241
193,2016-02-11 19:34:47,Video,9364,254
194,2016-02-11 09:59:52,Image,3947,118
195,2016-02-08 18:15:45,Image,5192,94
196,2016-02-04 21:00:09,Video,7462,184
197,2016-02-03 11:25:41,Image,8917,122
198,2016-01-18 21:16:27,Image,5168,52
199,2016-01-13 19:31:34,Image,7994,141
200,2016-01-10 17:30:44,Image,8189,66
201,2015-12-29 20:16:53,Video,10082,103
202,2015-12-25 13:05:43,Image,6375,154
203,2015-12-12 19:18:23,Image,4919,75
