,DATE,MEDIA,LIKES,COMMENTS
138,2016-07-28 18:10:07,Image,3540,33
139,2016-07-27 14:04:17,Video,1889,76
140,2016-07-25 05:45:21,Image,5413,80
141,2016-07-22 13:33:53,Video,4755,107
142,2016-07-16 17:09:11,Image,2344,38
143,2016-07-16 04:26:44,Image,3455,21
144,2016-07-11 13:06:38,Image,8111,31
145,2016-07-11 01:49:55,Image,6743,87
146,2016-07-03 00:24:40,Video,4310,189
147,2016-07-02 20:05:26,Image,7507,444
148,2016-06-24 16:48:16,Video,1909,38
149,2016-06-16 18:34:43,Image,5224,95
150,2016-06-16 12:05:41,Image,3342,39
151,2016-06-12 21:53:56,Image,3238,72
152,2016-06-10 14:50:59,Video,1851,31
153,2016-06-09 18:53:51,Image,4927,103
154,2016-06-07 11:04:27,Image,3096,28
155,2016-06-07 09:23:43,Image,3258,26
156,2016-06-05 13:13:55,Image,2912,31
157,2016-06-04 06:03:11,Image,5042,26
158,2016-06-03 16:41:38,Image,2751,22
159,2016-06-03 16:39:27,Video,2156,40
160,2016-06-02 12:55:00,Image,4209,58
161,2016-06-01 16:05:01,Image,3580,76
162,2016-05-31 07:42:29,Video,2173,29
163,2016-05-18 18:05:43,Image,4881,90
164,2016-05-18 16:28:02,Image,2490,17
165,2016-05-18 13:09:13,Video,1477,25
166,2016-05-14 11:18:35,Image,4601,127
167,2016-05-10 19:21:48,Image,2921,24
168,2016-05-08 13:43:43,Image,6856,72
169,2016-05-07 02:36:02,Image,4898,45
170,2016-05-01 19:29:27,Image,13075,1585
171,2016-04-16 13:29:52,Image,3089,62
172,2016-04-14 22:19:07,Image,1985,20
173,2016-04-13 20:51:48,Image,9556,87
174,2016-04-03 19:38:04,Image,3857,122
175,2016-04-01 19:24:02,Image,4821,123
176,2016-03-27 19:19:18,Image,3825,106
177,2016-03-26 20:54:34,Image,4809,247
178,2016-03-26 00:08:22,Image,2691,23
179,2016-03-17 20:53:09,Image,3314,162
180,2016-03-17 16:44:49,Image,3421,69
181,2016-03-08 00:39:58,Image,5432,90
182,2016-03-04 03:34:30,Image,2345,21
183,2016-02-14 01:40:01,Video,2999,131
184,2016-02-03 21:42:40,Image,4021,108
185,2016-02-01 20:18:10,Image,3552,41
186,2016-02-01 00:44:18,Video,9036,415
187,2016-01-12 21:03:10,Image,4020,317
188,2016-01-10 01:22:37,Image,8228,139
189,2016-01-01 01:10:24,Image,5542,67
190,2015-12-15 15:07:38,Image,6382,320
191,2015-12-03 19:40:54,Image,5279,97
192,2015-10-12 03:17:32,Image,3560,43
193,2015-10-12 02:51:31,Image,4437,45
194,2015-10-07 13:39:13,Image,5694,68
195,2015-10-03 02:32:07,Image,7388,98
196,2015-09-30 00:12:10,Image,4471,38
197,2015-09-29 01:49:53,Video,4059,248
198,2015-09-29 01:37:38,Image,6439,126
199,2015-09-25 21:32:53,Image,4562,43
200,2015-09-21 03:17:16,Image,4237,92
201,2015-09-18 17:36:35,Image,4059,89
202,2015-09-13 01:50:35,Image,3443,49
203,2015-09-13 01:50:00,Image,1970,20
204,2015-09-13 01:45:33,Image,2324,28
205,2015-09-06 23:30:32,Image,4472,43
206,2015-09-01 14:51:16,Image,1495,85
207,2015-08-22 17:30:40,Image,4841,102
208,2015-08-21 21:53:42,Image,4441,21
209,2015-08-15 18:13:13,Image,4641,73
210,2015-08-15 17:27:28,Image,4046,127
211,2015-08-14 18:12:07,Image,2932,44
212,2015-08-13 20:04:20,Image,3350,23
213,2015-08-12 10:10:54,Image,3811,34
214,2015-08-11 15:14:22,Image,5502,127
215,2015-08-08 01:24:06,Video,3791,88
216,2015-08-08 01:21:55,Video,2496,29
217,2015-08-07 14:29:58,Image,6060,174
218,2015-08-03 21:33:55,Image,4872,48
219,2015-08-03 15:18:48,Image,2342,118
220,2015-08-02 11:27:17,Image,3519,19
221,2015-07-12 22:50:23,Image,9044,258
222,2015-06-20 19:18:18,Image,4511,93
223,2015-06-20 19:17:03,Image,4280,43
224,2015-06-19 19:04:20,Image,7229,148
225,2015-06-12 22:19:07,Video,3530,151
226,2015-06-10 23:49:03,Image,7180,261
227,2015-06-09 03:02:47,Video,3369,113
228,2015-06-03 20:18:52,Image,8322,173
229,2015-05-29 13:40:10,Image,7535,164
230,2015-05-03 00:08:49,Image,8297,183
231,2015-04-12 22:20:43,Image,4046,121
232,2015-04-10 20:00:10,Video,2903,43
233,2015-04-02 16:03:50,Image,4260,75
234,2015-03-19 01:09:52,Image,5010,68
235,2015-02-27 13:05:48,Image,4652,50
236,2015-02-26 22:35:24,Image,4387,80
