,DATE,MEDIA,LIKES,COMMENTS
126,2017-10-31 22:56:33,Image,822794,8151
127,2017-10-31 20:43:12,Video,342984,3058
128,2017-10-30 22:35:08,Image,1342809,21272
129,2017-10-30 21:00:39,Image,620757,3393
130,2017-10-29 11:54:31,Image,524622,2299
131,2017-10-24 12:05:10,Image,652918,3507
132,2017-10-22 20:42:52,Image,699379,3309
133,2017-10-22 11:31:20,Image,734418,8905
134,2017-10-21 15:57:57,Image,838195,5459
135,2017-10-21 08:33:00,Image,1200898,6345
136,2017-10-20 12:24:35,Image,712832,2798
137,2017-10-18 12:33:03,Video,831582,8864
138,2017-10-18 09:43:57,Image,710229,4349
139,2017-10-17 15:44:05,Image,390112,3062
140,2017-10-17 15:43:59,Image,322808,1147
141,2017-10-17 15:43:48,Image,1012553,8714
142,2017-10-17 15:43:39,Image,480448,2114
143,2017-10-17 15:43:32,Image,705689,3226
144,2017-10-17 15:41:01,Image,630406,8628
145,2017-10-16 16:24:26,Image,286849,4179
146,2017-10-14 20:24:46,Image,263944,2387
147,2017-10-10 23:30:36,Image,1317250,10048
148,2017-10-06 16:58:23,Image,854695,4187
149,2017-10-03 20:31:01,Image,248531,4639
150,2017-10-02 08:41:43,Image,457251,5890
151,2017-09-25 19:02:13,Image,1156488,13738
152,2017-09-23 20:51:24,Image,1120000,12090
153,2017-09-23 18:19:22,Video,492385,18327
154,2017-09-21 13:48:52,Image,677311,16619
155,2017-09-21 01:44:08,Image,239839,1733
156,2017-09-20 22:35:09,Video,195121,1491
157,2017-09-20 15:15:34,Image,599106,5037
158,2017-09-18 20:14:49,Image,207008,841
159,2017-09-17 19:06:06,Video,424375,2889
160,2017-09-17 11:28:55,Video,513592,5636
161,2017-09-15 12:28:32,Image,1110673,9212
162,2017-09-14 23:34:12,Image,635872,4027
163,2017-09-14 17:03:31,Image,238602,1503
164,2017-09-14 09:55:17,Image,646714,4030
165,2017-09-11 23:49:24,Video,499655,4101
166,2017-09-11 15:55:11,Image,366187,1819
167,2017-09-10 21:50:14,Image,1063296,6201
168,2017-09-09 17:57:40,Image,353446,3374
169,2017-09-09 13:34:04,Image,802520,2472
170,2017-09-08 16:59:03,Image,161770,496
171,2017-09-08 11:08:45,Image,954098,10368
172,2017-09-07 21:36:35,Image,543025,8516
173,2017-09-05 20:25:39,Image,388926,1896
174,2017-09-05 07:00:52,Image,253377,1181
175,2017-09-03 10:27:06,Image,359055,1194
176,2017-09-03 10:25:37,Image,295743,733
177,2017-09-03 10:24:38,Image,599808,2352
178,2017-09-03 10:16:35,Video,198494,1201
179,2017-09-02 19:18:01,Image,532639,2381
180,2017-09-01 23:54:27,Video,965361,16626
181,2017-08-31 20:41:53,Image,199728,1127
182,2017-08-31 11:17:17,Image,138219,556
183,2017-08-27 12:42:08,Image,824206,7364
184,2017-08-27 01:15:38,Image,1541114,8275
185,2017-08-26 17:01:05,Image,171505,732
186,2017-08-23 21:47:30,Video,407385,3793
187,2017-08-23 21:42:21,Video,488815,5965
188,2017-08-22 12:07:53,Video,960900,16252
189,2017-08-21 00:19:02,Image,567603,4355
190,2017-08-18 12:51:38,Video,262384,3468
191,2017-08-18 10:09:53,Image,816772,5528
192,2017-08-17 21:13:18,Video,211934,1168
193,2017-08-17 19:47:45,Image,1430330,18761
194,2017-08-16 18:21:44,Image,351715,1805
195,2017-08-15 22:07:06,Image,163313,1358
196,2017-08-15 17:19:15,Image,580319,3627
197,2017-08-14 14:33:30,Image,160187,2002
198,2017-08-13 19:57:00,Image,387918,1593
199,2017-08-12 00:00:06,Image,526562,1736
200,2017-08-09 12:41:20,Image,766448,6322
201,2017-08-08 11:59:22,Image,147963,1278
202,2017-07-31 15:50:44,Image,393932,3360
203,2017-07-29 18:25:53,Image,667541,3904
204,2017-07-28 21:41:41,Image,940462,3818
205,2017-07-24 13:40:06,Image,344021,3197
206,2017-07-20 12:19:30,Image,253040,4349
207,2017-07-15 20:05:13,Image,1088507,13529
208,2017-07-15 19:49:01,Image,470430,4930
209,2017-07-13 00:44:53,Video,672806,14903
210,2017-07-11 12:56:01,Image,155411,1110
211,2017-07-09 22:30:13,Video,181021,1051
212,2017-07-07 11:34:02,Image,943010,17836
213,2017-07-05 22:00:23,Image,569897,4006
214,2017-07-04 22:33:11,Video,603773,8464
215,2017-07-02 13:22:47,Image,266611,1322
216,2017-06-23 10:18:10,Video,531813,7512
217,2017-06-22 22:18:08,Video,352585,10053
218,2017-06-20 21:55:30,Video,357073,3381
219,2017-06-20 11:27:07,Video,882725,16047
220,2017-06-20 09:21:44,Video,496535,6010
221,2017-06-18 10:04:44,Image,379789,2319
222,2017-06-18 09:37:37,Video,533667,7323
223,2017-06-17 21:38:00,Image,214458,2039
224,2017-06-15 22:48:05,Image,357183,3256
225,2017-06-15 15:13:39,Image,1305349,71545
226,2017-06-15 12:34:13,Video,1259150,57170
227,2017-06-15 12:20:00,Image,1083284,16828
228,2017-06-14 22:45:21,Video,654853,10421
229,2017-04-14 23:38:58,Image,1014356,69600
230,2017-04-11 17:08:26,Video,156352,4764
231,2017-04-03 22:22:32,Image,173827,3691
232,2017-04-03 15:34:44,Image,652655,5287
233,2017-04-03 14:07:00,Image,103528,828
234,2017-04-01 11:22:53,Image,316962,6214
235,2017-03-31 17:53:33,Video,209523,1321
236,2017-03-31 17:51:02,Video,231058,1201
237,2017-03-31 16:07:40,Image,256260,1208
238,2017-03-26 19:33:58,Image,450633,2802
239,2017-03-26 14:48:00,Image,306957,1350
240,2017-03-26 11:24:03,Image,276693,1299
241,2017-03-24 17:20:46,Image,201614,1648
242,2017-03-23 22:31:47,Image,237404,934
243,2017-03-20 21:47:32,Image,494956,3333
244,2017-03-20 17:36:54,Image,241833,1248
245,2017-03-17 17:57:33,Image,318798,1637
246,2017-03-15 21:58:02,Image,131577,1221
