,DATE,MEDIA,LIKES,COMMENTS
138,2017-02-26 21:58:25,Video,4090,118
139,2017-02-26 18:41:31,Video,4240,37
140,2017-02-21 20:02:27,Image,14626,1081
141,2017-02-16 18:03:51,Image,19845,1228
142,2017-02-13 01:38:41,Image,19858,15
143,2017-02-09 19:25:47,Image,16325,205
144,2017-02-02 22:07:50,Image,19101,129
145,2017-01-31 11:54:28,Video,4088,120
146,2017-01-28 00:50:49,Video,5592,129
147,2017-01-22 14:04:57,Image,20183,171
148,2017-01-20 15:33:56,Image,23896,0
149,2017-01-16 16:24:02,Image,18322,180
150,2017-01-08 11:50:34,Image,33067,2039
151,2017-01-03 14:30:32,Image,17113,8
152,2016-12-29 15:17:39,Video,2662,77
153,2016-12-26 14:55:44,Image,13368,4
154,2016-12-19 12:01:59,Video,2429,111
155,2016-12-17 02:01:11,Image,18899,20
156,2016-12-15 17:23:08,Video,15615,104
157,2016-12-09 23:52:28,Image,18753,152
158,2016-12-08 23:36:17,Image,18330,235
159,2016-12-01 21:27:22,Video,1702,3
160,2016-11-30 16:17:17,Image,16272,165
161,2016-11-27 17:24:06,Image,17880,228
162,2016-11-21 16:03:46,Image,14265,121
163,2016-11-19 10:45:04,Video,9785,224
164,2016-11-17 17:35:32,Image,16540,109
165,2016-11-16 19:51:34,Image,14038,130
166,2016-11-15 14:16:55,Image,13023,77
167,2016-11-12 16:10:05,Image,13743,68
168,2016-11-08 17:39:52,Image,14639,58
169,2016-11-07 20:43:38,Image,16943,59
170,2016-11-05 12:34:12,Image,14406,112
171,2016-11-02 17:25:17,Image,13407,64
172,2016-10-26 10:30:06,Image,20090,216
173,2016-10-24 15:23:23,Image,16551,134
174,2016-10-20 16:16:35,Image,11653,62
175,2016-10-17 14:16:22,Video,3517,104
176,2016-10-12 18:31:55,Image,11722,54
177,2016-10-10 12:13:43,Video,8001,107
178,2016-10-09 20:29:30,Image,13082,51
179,2016-10-08 15:48:39,Image,12447,57
180,2016-10-07 10:09:31,Image,12391,150
181,2016-10-06 13:57:54,Image,13380,64
182,2016-10-05 17:50:31,Image,12516,51
183,2016-10-04 11:57:37,Image,11632,53
184,2016-10-04 11:41:12,Video,5406,87
185,2016-10-03 14:12:19,Video,5817,76
186,2016-10-01 09:23:46,Image,12582,36
187,2016-09-29 09:20:27,Image,14425,226
188,2016-09-23 13:04:34,Video,4811,71
189,2016-09-20 09:18:44,Video,6042,211
190,2016-09-16 18:09:42,Video,8169,376
191,2016-09-13 09:29:28,Image,11853,101
192,2016-09-08 10:44:23,Image,13671,1037
193,2016-09-02 20:01:37,Image,11257,62
194,2016-09-02 14:37:59,Image,13045,532
195,2016-09-01 22:42:45,Image,11390,52
196,2016-08-29 12:07:50,Image,15145,110
197,2016-08-26 22:31:05,Video,6154,71
198,2016-08-25 12:33:54,Video,3867,161
199,2016-08-24 07:01:57,Image,11928,87
200,2016-08-22 11:59:00,Video,5872,124
201,2016-08-18 20:22:19,Video,4563,108
202,2016-08-18 13:30:43,Image,13611,133
203,2016-08-16 16:32:04,Video,5104,98
204,2016-08-15 11:54:00,Image,7858,30
205,2016-08-14 16:19:12,Image,14697,367
206,2016-08-13 22:16:50,Video,7061,358
207,2016-08-10 17:55:54,Image,16009,193
208,2016-08-10 00:20:41,Image,24294,654
209,2016-08-09 16:09:04,Image,11980,56
210,2016-08-07 17:56:56,Image,12497,245
211,2016-08-05 14:56:20,Video,6312,270
212,2016-08-04 21:22:54,Video,5739,342
213,2016-08-04 19:23:47,Video,6287,152
214,2016-08-02 18:22:59,Image,10530,45
215,2016-08-01 00:43:38,Video,10431,741
216,2016-07-30 23:53:54,Image,15024,113
217,2016-07-28 18:51:55,Image,13423,95
218,2016-07-26 23:13:28,Image,12074,110
219,2016-07-25 16:49:17,Video,5216,143
220,2016-07-23 17:21:04,Image,19853,435
221,2016-07-22 12:47:36,Image,13791,82
222,2016-07-21 02:51:48,Video,6703,304
223,2016-07-19 12:36:51,Video,6433,235
224,2016-07-18 23:45:34,Video,7361,85
225,2016-07-17 13:44:19,Video,7130,334
226,2016-07-16 20:10:08,Image,14219,71
227,2016-07-15 09:45:37,Video,2339,35
228,2016-07-15 05:16:52,Video,14166,1036
229,2016-07-14 18:51:02,Image,13575,68
230,2016-07-11 17:17:01,Image,11460,57
231,2016-07-07 21:35:07,Image,12497,87
232,2016-07-07 13:56:52,Image,11484,73
233,2016-07-06 23:05:42,Video,3456,59
234,2016-07-04 20:51:18,Image,19305,228
235,2016-07-04 12:30:30,Image,14623,1024
